,goodreads_book_id,authors,original_publication_year,title,average_rating,ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5
7081,382450,George R.R. Martin,21,Fevre Dream,3.85,12708,1561,224,906,4083,6919,4067
7082,819667,"Caralyn Buehner, Mark Buehner",21,Snowmen at Night,4.23,15697,408,170,554,2706,4494,7930
7083,25802884,Alessandra Torre,21,"Hollywood Dirt (Hollywood Dirt, #1)",4.12,20467,2538,346,829,3635,8343,8951
7084,15769463,Tara Sivec,21,"Futures and Frosting (Chocolate Lovers, #2)",4.28,16341,1815,255,616,2964,7587,11411
7085,99955,"Thomas Paine, Sidney Hook, Jack Fruchtman Jr.",21,"Common Sense, The Rights of Man and Other Essential Writings",4.12,13088,122,103,465,2593,4529,5475
7086,18054175,Matthew Quick,21,The Good Luck of Right Now,3.61,12230,2320,444,1270,4595,5740,2676
7087,1605034,Alexander McCall Smith,21,"The Miracle at Speedy Motors (No.1 Ladies' Detective Agency, #9)",4.09,16887,1200,33,316,3657,8582,6011
7088,3759,Ian Fleming,21,"Goldfinger (James Bond, #7)",3.8,13267,689,151,810,4545,6213,3602
7089,371456,Émile Zola,21,"Nana (Les Rougon-Macquart, #9)",3.84,13610,424,370,1065,3847,5749,4531
7090,12988089,Richard Paul Evans,21,"Rise of the Elgen (Michael Vey, #2)",4.29,15152,1473,112,378,2190,5428,7952
7091,103035,Clive Barker,21,Cabal,3.92,13557,374,189,698,3823,5780,4650
7092,347143,Tom Perrotta,21,The Abstinence Teacher,3.24,13303,2254,621,2372,6020,4768,1199
7093,30314465,David Baldacci,21,"No Man's Land (John Puller, #4)",4.19,8834,1301,180,526,2964,7745,8284
7094,144127,David Farland,21,The Runelords (Runelords #1),3.74,14938,411,389,1271,4295,5826,3913
7095,17329041,Suzanne Rindell,21,The Other Typist,3.55,7107,2515,411,1484,4764,5870,2315
7096,22428828,"Cassandra Clare, Sarah Rees Brennan",21,"Welcome to Shadowhunter Academy (Tales from the Shadowhunter Academy, #1)",4.1,17740,1993,271,600,3507,6749,7448
7097,35125,Alan Dean Foster,21,Alien,4.08,13669,272,178,576,2908,4859,5738
7098,8805443,Robert Crais,21,"The Sentry (Elvis Cole, #14; Joe Pike, #3)",4.2,14248,837,79,314,2351,6471,6346
7099,13111733,J.M. Darhower,21,"Sempre (Sempre, #1)",4.21,14217,2491,662,1036,3140,6659,12028
7100,17333171,Ilona Andrews,21,"Magic Shifts (Kate Daniels, #8)",4.47,16363,1808,41,156,1727,6946,11959
7101,961833,Susanna Kearsley,21,Mariana,4.06,13572,1947,143,615,3465,7317,6241
7102,6678,"Roald Dahl, Quentin Blake",21,Going Solo,4.04,14086,986,146,656,3345,6185,5739
7103,517344,"Sara Pennypacker, Marla Frazee",21,"Clementine (Clementine, #1)",3.9,15584,1602,501,1126,3690,5098,5774
7104,8752885,Daniel Abraham,21,"The Dragon's Path (The Dagger and the Coin, #1)",3.78,13508,1117,311,893,4059,6860,3371
7105,402128,"T.S. Eliot, Edward Gorey",21,Old Possum's Book of Practical Cats,4.09,15410,852,256,785,3349,5873,7231
7106,25106926,Philippa Gregory,21,"The Taming of the Queen (The Plantagenet and Tudor Novels, #11)",3.89,9793,1538,192,738,3824,6690,4187
7107,18815695,Cassie Dandridge Selleck,21,The Pecan Man,4.07,12912,1366,129,534,2354,6098,4711
7108,39792,"Henning Mankell, Laurie Thompson",21,"The Man Who Smiled (Kurt Wallander, #4)",3.93,12545,661,128,522,3614,6932,3934
7109,16012,Ai Yazawa,21,"Paradise Kiss, Vol. 1 (Paradise Kiss, #1)",4.11,14065,191,423,791,2447,3672,6863
7110,4485966,Geoff Colvin,21,Talent is Overrated: What Really Separates World-Class Performers from Everybody Else,3.96,12511,816,201,656,3024,5118,4455
7111,3122173,Sherrilyn Kenyon,21,One Silent Night (Dark-Hunter #15),4.13,21869,750,183,994,4558,7546,10037
7112,61906,Lois McMaster Bujold,21,"The Warrior's Apprentice (Vorkosigan Saga, #2)",4.29,15782,914,48,302,2284,7012,8314
7113,2501453,"أحلام مستغانمي, Ahlam Mosteghanemi",21,عابر سرير,3.64,11783,712,625,1281,3241,3294,3415
7114,62103,"George C. Perry, Clive Barda, Jane Rice, Andrew Lloyd Webber",21,The Complete Phantom of the Opera,4.29,13681,58,199,456,1923,3728,7446
7115,295834,"Michael Buckley, Peter Ferguson",21,"The Unusual Suspects (The Sisters Grimm, #2)",4.22,17793,853,131,446,3074,6344,8514
7116,174845,Dietrich Bonhoeffer,21,Life Together: The Classic Exploration of Christian Community,4.29,12811,716,163,323,1876,4640,7091
7117,228992,Stephen R. Donaldson,21,"White Gold Wielder (The Second Chronicles of Thomas Covenant, #3)",4.01,14117,143,259,711,3255,5757,5587
7118,203288,Anne McCaffrey,21,"The Ship Who Sang (Brainship, #1)",4.0,18613,337,173,902,4587,6687,6834
7119,23168817,"Liu Cixin, Joel Martinsen",21,"The Dark Forest (Remembrance of Earth’s Past, #2)",4.38,12476,1669,82,347,1664,5617,8850
7120,11806716,Mira Grant,21,"Blackout (Newsflesh Trilogy, #3)",4.11,14819,1621,234,712,2803,6256,6802
7121,9489502,"Douglas Preston, Lincoln Child",21,"Cold Vengeance (Pendergast, #11)",4.09,13230,1222,88,495,3207,7071,5906
7122,32443,"Leigh Nichols, Dean Koontz",21,The Eyes of Darkness,3.85,14002,296,153,789,4451,5099,4269
7123,47957,Anne Bishop,21,"Heir to the Shadows (The Black Jewels, #2)",4.33,18541,556,207,563,2571,6074,11064
7124,18134894,Pepper Winters,21,"Tears of Tess (Monsters in the Dark, #1)",4.09,22331,2755,692,1343,3962,8034,11103
7125,84844,Tami Hoag,21,"Guilty as Sin  (Deer Lake, #2)",4.1,13575,284,86,374,2979,5613,5488
7126,153007,Jacqueline Carey,21,"Kushiel's Scion (Imriel's Trilogy, #1)",4.19,16358,539,111,553,2963,6277,7660
7127,89185,Alastair Reynolds,21,Chasm City,4.12,13802,599,80,421,2621,6448,5554
7128,6791212,Martin Sixsmith,21,"The Lost Child of Philomena Lee: A Mother, Her Son and a 50 Year Search",3.65,7261,1583,659,1226,3265,4203,3266
7129,438024,Jim Benton,21,Let's Pretend This Never Happened (Dear Dumb Diary #1),3.98,13347,592,583,1041,2806,3342,6317
7130,1432370,Liz Murray,21,"Breaking Night: A Memoir of Forgiveness, Survival, and My Journey from Homeless to Harvard",4.19,12664,1952,146,369,2065,5600,6006
7131,8315872,"J.D. Robb, Nora Roberts",21,"Treachery in Death (In Death, #32)",4.43,17289,1093,52,202,2023,6550,11111
7132,17797253,Nancy Horan,21,Under the Wide and Starry Sky,3.57,12105,2512,333,1433,4648,5343,2432
7133,13070346,Quinn Loftis,21,"Blood Rites (The Grey Wolves, #2)",4.41,16421,851,169,399,2032,4853,10982
7134,11908,"Saul Bellow, Christopher Hitchens",21,The Adventures of Augie March,3.84,12830,824,421,1076,3112,4741,4396
7135,18221931,Tijan,21,"Carter Reed (Carter Reed, #1)",4.03,26670,2325,675,1531,4739,9147,10672
7136,47345,Tony Parsons,21,"Man and Boy (Harry Silver, #1)",3.55,11603,527,357,1256,4543,4643,2243
7137,10115,Margaret George,21,The Memoirs of Cleopatra,4.17,14235,1045,234,591,2596,5424,7243
7138,10503124,Steve Berry,21,"The Jefferson Key (Cotton Malone, #7)",3.88,13472,1138,207,819,3965,6250,4333
7139,18339630,Miriam Toews,21,All My Puny Sorrows,3.93,11602,1981,280,894,2772,5425,4463
7140,18339743,Miranda Beverly-Whittemore,21,Bittersweet,3.44,11544,1677,634,1651,4614,4839,2097
7141,513367,John Gribbin,21,In Search of Schrödinger's Cat: Quantum Physics and Reality,4.0,12399,335,173,559,2914,5159,4564
7142,62571,F. Paul Wilson,21,"The Keep (Adversary Cycle, #1)",3.98,13211,531,219,721,3306,5180,5184
7143,9798177,"James Patterson, Chris Tebbetts, Laura Park",21,"Middle School: The Worst Years of My Life (Midde School, #1)",4.01,14178,1838,456,1010,2995,4301,6557
7144,60929,Octavia E. Butler,21,"Dawn (Xenogenesis, #1)",4.1,13744,1533,165,576,2768,6481,6070
7145,164323,David A. Vise,21,"The Google Story: Inside the Hottest Business, Media, and Technology Success of Our Time",3.81,11158,471,239,705,3257,4429,3184
7146,3344411,"Hans Fallada, Michael Hofmann, Geoff Wilkes",21,Every Man Dies Alone,4.21,6838,2062,138,456,2110,6003,6738
7147,24934065,Alwyn Hamilton,21,"Rebel of the Sands (Rebel of the Sands, #1)",3.96,16789,4449,358,1143,4732,10038,7058
7148,21618,Joe Haldeman,21,"Forever Peace (The Forever War, #2)",3.73,14124,365,258,1079,4369,5569,3394
7149,762064,"J.D. Robb, Nora Roberts",21,"Betrayal in Death (In Death, #12)",4.31,19215,594,45,238,2908,8085,10154
7150,123632,"C.G. Jung, Joseph L. Henderson, Aniela Jaffé, Jolande Jacobi, John Freeman, Marie-Louise von Franz",21,Man and His Symbols,4.18,12463,426,146,453,2237,4787,6002
7151,625554,Gerald N. Lund,21,"Pillar of Light (The Work and the Glory, #1)",4.28,12722,894,117,337,1951,4949,6901
7152,7955881,Kazu Kibuishi,21,"The Cloud Searchers (Amulet, #3)",4.36,15936,934,91,297,2085,5056,8743
7153,27276262,Steven  Rowley,21,Lily and the Octopus,3.74,13667,3346,509,1379,4153,5885,4275
7154,3447,Tim O'Brien,21,In the Lake of the Woods,3.78,12441,1156,292,1011,3584,5352,3419
7155,6264710,"Lisa Kleypas, Rosalyn Landor",21,"Tempt Me at Twilight (The Hathaways, #3)",4.18,23125,1295,130,566,4230,9940,10190
7156,12677913,Colleen Houck,21,"Tiger's Destiny (The Tiger Saga, #4)",4.41,18503,2057,287,589,1994,4526,11989
7157,372385,Harlan Coben,21,Back Spin (Myron Bolitar #4),3.96,14333,741,75,477,4064,7776,4627
7158,73100,Susan Elizabeth Phillips,21,"This Heart of Mine (Chicago Stars, #5)",4.12,21976,969,283,814,4336,8808,9675
7159,13605727,Jennifer L. Armentrout,21,"Elixir (Covenant, #3.5)",4.41,21974,1561,137,433,2606,6822,13483
7160,17452179,Louise Doughty,21,Apple Tree Yard,3.71,10082,1588,520,1323,4134,5852,3841
7161,136642,"Douglas Preston, Lincoln Child",21,The Ice Limit (Ice Limit #1),3.97,12250,563,125,649,3626,5780,4885
7162,17977710,Emma Chase,21,"Twisted (Tangled, #2)",4.04,24823,2532,334,1192,5016,10083,9455
7163,8356487,Gail Carriger,21,"Heartless (Parasol Protectorate, #4)",4.07,22670,2100,103,614,5028,10928,8207
7164,389827,Janette Oke,21,"When Calls the Heart (Canadian West, #1)",4.19,13609,708,163,578,2648,4802,7304
7165,18090061,Stephanie Evanovich,21,Big Girl Panties,3.44,9798,2098,782,2144,5172,4922,2876
7166,133241,Julie Garwood,21,Saving Grace,4.25,19061,632,109,531,3261,6836,9756
7167,7198269,Lisa Kleypas,21,"Married By Morning (The Hathaways, #4)",4.14,22830,1304,159,698,4458,9596,9703
7168,30593,"Vladimir Nabokov, David Lodge",21,Pnin,3.9,11538,986,160,767,3348,5798,3934
7169,76661,Piers Anthony,21,"Being a Green Mother (Incarnations of Immortality, #5)",3.95,15569,197,158,851,4028,5591,5358
7170,3334563,Cornelia Funke,21,"The Inkheart Trilogy: Inkheart, Inkspell, Inkdeath (Inkworld, #1-3)",4.17,14014,452,279,631,2516,4572,7217
7171,537094,Nikolai Gogol,21,The Overcoat,4.12,12091,1073,134,558,2980,6382,6415
7172,102030,"Eiji Yoshikawa, Charles Terry, Edwin O. Reischauer",21,Musashi,4.43,9574,759,64,193,1218,3461,6808
7173,6696465,Wendy Mass,21,"Finally (Willow Falls, #2)",4.19,13268,1114,185,600,2422,4663,7081
7174,6398972,John Grisham,21,Ford County,3.56,13770,1759,546,1650,5336,5554,3186
7175,93157,Matthew      Lewis,21,The Monk,3.8,13633,1206,515,1340,4187,5869,4977
7176,23281640,John Sandford,21,"Gathering Prey (Lucas Davenport, #25)",4.18,9757,1355,164,418,2138,6013,6211
7177,17232261,Jamie Ford,21,Songs of Willow Frost,3.64,13645,2449,326,1184,4812,6218,2697
7178,280366,"Arnaldur Indriðason, Bernard Scudder",21,"Jar City (Inspector Erlendur, #3)",3.8,11803,1442,186,789,4502,7110,3448
7179,28568,Jeffery Deaver,21,"The Vanished Man (Lincoln Rhyme, #5)",4.08,13353,616,81,435,3019,6519,5426
7180,12926804,Lynda Mullaly Hunt,21,One for the Murphys,4.31,16058,2088,202,472,2102,5260,8982
7181,324737,"Jim Cymbala, Dean Merrill",21,"Fresh Wind, Fresh Fire: What Happens When God's Spirit Invades the Heart of His People",4.24,11677,282,117,428,1903,3693,6101
7182,12291438,Megan Shepherd,21,"The Madman’s Daughter (The Madman’s Daughter, #1)",3.69,17647,3298,713,1899,4898,6545,4953
7183,16131072,"James Patterson, Howard Roughan",21,"Second Honeymoon (Honeymoon, #2)",3.89,11418,1207,127,701,3787,6323,3961
7184,23355069,Samantha Young,21,"Hero (Hero, #1)",4.1,21777,2501,345,982,4118,9523,9651
7185,55352,George Carlin,21,Brain Droppings,4.11,13255,394,180,492,2538,5035,5655
7186,8696,"Douglas Adams, Mark Carwardine",21,Last Chance to See,4.33,13860,845,95,339,2031,4916,8059
7187,1653655,Gordon Korman,21,"Swindle (Swindle, #1)",3.94,13562,1154,283,907,3219,4640,5012
7188,15786110,Lucy Knisley,21,Relish: My Life in the Kitchen,3.89,13518,1678,581,826,2707,4874,4638
7189,15832932,Huntley Fitzpatrick,21,What I Thought Was True,3.71,16390,1753,553,1547,5053,5707,4685
7190,9528186,Lambert M. Surhone,21,Pretty Little Liars (TV Series),4.46,11643,64,183,241,1299,2239,7681
7191,10429037,Sara Shepard,21,"Ruthless (Pretty Little Liars, #10)",3.93,16885,906,338,1159,4400,5498,6474
7192,18667976,Beatriz Williams,21,The Secret Life of Violet Grant,3.97,12825,1669,255,646,2882,6478,4445
7193,37338,Shayla Black,21,"Wicked Ties (Wicked Lovers, #1)",3.97,22097,1360,682,1422,4908,8415,9043
7194,47878,Jenny Nimmo,21,"Charlie Bone and the Beast (The Children of the Red King, #6)",3.93,16397,264,271,970,4251,5490,5821
7195,27406436,Vi Keeland,21,The Baller: A Down and Dirty Football Novel,4.13,17375,2309,299,726,3616,8891,8837
7196,22055280,Brian Staveley,21,"The Providence of Fire (Chronicle of the Unhewn Throne, #2)",4.16,11629,849,73,370,2129,6172,5357
7197,51985,"Jean-Paul Sartre, Arlette Elkaïm-Sartre, Annie Cohen-Solal, Carol Macomber",21,Existentialism Is a Humanism,3.96,12493,569,228,704,3403,5788,4932
7198,15451058,Gloria Steinem,21,My Life on the Road,4.08,15997,2554,345,542,2967,7549,6449
7199,7696135,Scott Belsky,21,Making Ideas Happen: Overcoming the Obstacles Between Vision and Reality,3.94,13229,320,333,823,3220,4277,5028
7200,6609864,Lauren Conrad,21,"Sweet Little Lies (L.A. Candy, #2)",3.53,14901,756,417,1874,5804,4558,3293
7201,17830559,Katy Evans,21,"Remy (Real, #3)",4.31,25386,1831,286,863,3452,7360,14158
7202,11227043,Kristen Ashley,21,"Rock Chick Revenge (Rock Chick, #5)",4.5,26940,1531,122,357,2108,7938,16837
7203,342994,"Hans Christian Andersen, Rachel Isadora",21,The Little Match Girl,4.08,16478,551,338,794,3445,5501,7421
7204,95643,Rory Stewart,21,The Places in Between,3.88,11445,1274,222,786,2822,4500,3604
7205,24611454,Nora Roberts,21,"Stars of Fortune (The Guardians Trilogy, #1)",4.0,12822,1597,627,922,3575,6460,7303
7206,13425393,Justin Halpern,21,I Suck at Girls,3.79,12554,1669,281,1019,4386,6063,3904
7207,16342,Agatha Christie,21,"Cat Among the Pigeons (Hercule Poirot, #32)",3.82,17221,795,103,954,6237,7790,4859
7208,15786792,Edward Rutherfurd,21,Paris,3.95,8441,1944,246,670,3037,5826,4406
7209,77995,Guy de Maupassant,21,The Necklace and Other Short Stories,3.94,11688,369,161,752,3542,5232,4679
7210,84786,Michael Connelly,21,Void Moon,3.95,14090,674,137,641,4052,6880,4866
7211,34057,Rudyard Kipling,21,Captains Courageous,3.88,14823,608,304,927,4334,5651,5119
7212,168571,John Sandford,21,"Shadow Prey (Lucas Davenport, #2)",3.99,14690,575,128,610,3720,7127,5103
7213,31333,Anne Rice,21,Violin,3.26,14911,499,1447,2676,5236,3776,3012
7214,25527908,Sharon Guskin,21,The Forgetting Time,3.79,8457,2161,189,926,4626,7498,3593
7215,809849,Rod Campbell,21,Dear Zoo: A Lift-the-Flap Book,4.25,16432,429,199,569,2705,4664,8702
7216,13618,"Tsugumi Ohba, Takeshi Obata",21,"Death Note, Vol. 3: Hard Run (Death Note, #3)",4.42,18012,619,61,273,1970,6141,10710
7217,11309018,John Flanagan,21,"The Lost Stories (Ranger's Apprentice, #11)",4.27,15816,842,123,564,2785,5818,9374
7218,15738951,Lee Child,21,"Deep Down (Jack Reacher, #16.5)",3.87,9916,701,254,955,4018,5589,4636
7219,10947600,Hannah Harrington,21,Saving June,3.97,14867,1489,425,954,3358,5384,6117
7220,23398806,M.J. Arlidge,21,"Eeny Meeny (Helen Grace, #1)",3.88,8498,2345,298,932,3794,6563,4631
7221,15513156,Anna Banks,21,"Of Triton (The Syrena Legacy, #2)",4.0,19216,1834,239,1075,4336,7430,7288
7222,7830126,Dean Koontz,21,What the Night Knows,3.74,13873,1571,461,1285,4395,5865,4100
7223,16174197,Kitty French,21,"Knight & Play (Knight, #1)",4.04,24297,1443,485,1260,4742,8959,9651
7224,18405221,Anthony  Ryan,21,"Queen of Fire (Raven's Shadow, #3)",3.64,11985,915,359,1377,4194,4927,3056
7225,404223,Stephen R. Donaldson,21,"The Wounded Land (The Second Chronicles of Thomas Covenant, #1)",3.96,14549,190,289,770,3613,6025,5418
7226,249042,William Styron,21,Darkness Visible: A Memoir of Madness,4.04,13396,1118,160,746,2981,5607,5615
7227,13057939,Vaddey Ratner,21,In the Shadow of the Banyan,4.04,12946,2134,219,633,2599,5909,5083
7228,9858488,Jack Gantos,21,Dead End in Norvelt,3.72,15877,2996,570,1393,4440,5752,4277
7229,6611038,Jennifer Estep,21,"Spider's Bite (Elemental Assassin, #1)",3.87,24192,1836,695,1709,5993,9799,8128
7230,123845,Ralph Waldo Emerson,21,Self-Reliance and Other Essays,4.14,14484,282,154,542,2653,5092,6276
7231,70241,J.G. Ballard,21,Crash,3.58,13217,925,825,1804,3900,5091,3567
7232,769016,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",21,How to Talk So Kids Will Listen & Listen So Kids Will Talk,4.24,10931,1547,114,414,1989,4997,6452
7233,294951,"Joseph Stein, Jerry Bock, Sheldon Harnick",21,Fiddler on the Roof,4.2,14049,62,210,529,2360,4195,6847
7234,17607848,Sylvia Day,21,"Afterburn (Jax & Gia, #1)",3.97,17821,1159,279,1025,4490,7619,6691
7235,7926,Sydney Taylor,21,"All-of-a-Kind Family (All-of-a-Kind Family, #1)",4.23,18383,759,337,558,2869,6002,9353
7236,18114057,Daniel Suarez,21,Influx,3.91,6938,1133,191,603,2773,5237,3460
7237,15560,Terry Brooks,21,"Ilse Witch (Voyage of the Jerle Shannara, #1)",3.95,14386,235,123,715,3792,5692,4888
7238,95420,Katharine Graham,21,Personal History,4.13,13714,750,255,516,2360,5196,6001
7239,27824826,Jane Harper,21,"The Dry (Aaron Falk, #1)",4.07,19843,3682,257,705,4791,13128,9020
7240,40320,"Janet Evanovich, Charlotte Hughes",21,Full House (Full #1),3.63,17813,623,454,1954,6120,5463,4542
7241,291,"Kahlil Gibran, Anthony R. Ferris",21,The Broken Wings,3.93,5611,1425,272,792,2796,4251,4324
7242,14889780,"Douglas Preston, Lincoln Child",21,"Two Graves (Pendergast, #12)",4.03,12164,1478,118,598,3300,6397,5265
7243,13109291,Robin Hobb,21,"Blood of Dragons (Rain Wild Chronicles, #4)",4.12,12165,887,84,432,2772,6336,5786
7244,539904,Cornelius Ryan,21,A Bridge Too Far,4.24,13676,250,82,242,2170,5443,6392
7245,87220,Jerry Spinelli,21,Loser,3.72,15079,1613,427,1384,4446,5259,4162
7246,498835,Kate Mosse,21,"Sepulchre (Languedoc, #2)",3.73,13368,1253,351,1275,4473,5818,3873
7247,7778609,Richard Kadrey,21,"Kill the Dead (Sandman Slim, #2)",4.06,13583,816,66,404,3041,7382,5031
7248,100247,Rolf Potts,21,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,3.92,13128,836,276,860,3243,4984,4662
7249,12383252,Laurell K. Hamilton,21,"Kiss the Dead (Anita Blake, Vampire Hunter #21)",3.79,18225,1620,800,1926,5104,5693,7045
7250,10775,Ernest Hemingway,21,The Garden of Eden,3.74,12948,887,335,1201,3748,4958,3610
7251,1333030,Maya Banks,21,"Sweet Surrender (Sweet, #1)",3.99,20856,964,464,1255,4550,7978,8335
7252,22875,Stephen R. Donaldson,21,"The One Tree (The Second Chronicles of Thomas Covenant, #2)",3.96,13812,136,247,786,3444,5739,5118
7253,24816,Bill Watterson,21,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,4.71,14113,289,13,53,696,2900,12067
7254,17190226,J.C. Reed,21,"Surrender Your Love (Surrender Your Love, #1)",3.91,20398,1437,548,1417,5442,9156,7628
7255,17985262,Matthew Mather,21,CyberStorm,3.75,6028,1273,350,1172,3795,5382,3580
7256,24476,Chuck Klosterman,21,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,3.8,11376,532,225,752,3196,4486,3006
7257,795034,Tad Williams,21,"To Green Angel Tower, Part 1 (Memory, Sorrow, and Thorn, #3; Part 1)",4.18,13830,154,142,484,2479,5398,6635
7258,6818019,"Nujood Ali, Delphine Minoui, Linda Coverdale",21,"I Am Nujood, Age 10 and Divorced",3.79,13607,2294,169,1002,4480,5895,3805
7259,43798,Anne Rice,21,The Feast of All Saints,3.83,15221,364,356,1231,4227,5160,5037
7260,18453074,Joshua Ferris,21,To Rise Again at a Decent Hour,3.08,10270,2090,1034,2443,4431,3161,1140
7261,150720,David Auburn,21,Proof,4.01,13777,297,205,682,2937,5215,4990
